date,tmax,tmin,tmean,n_hours,diurnal_range
2017-02-14,25.63572998046874,15.883904012044296,20.645570938675498,24,9.751825968424443
2017-02-15,24.550936550564245,17.62849087185333,20.604451907122588,24,6.922445678710915
2017-02-16,25.25573120117184,15.737399631076414,20.343036510326254,24,9.518331570095427
2017-02-17,23.765763346354163,16.420989990234375,19.273441046255616,24,7.344773356119788
2017-02-18,23.50445522732207,16.00799458821615,19.616825273301874,24,7.496460639105919
2017-02-19,24.92442932128904,15.900926717122388,20.27375895182293,24,9.023502604166652
2017-02-20,19.053296576605874,14.811261325412318,16.99178475273981,24,4.242035251193556
2017-02-21,17.620701090494777,13.399819946289083,15.107054547910344,24,4.220881144205693
2017-02-22,18.77205946180561,13.427054850260449,15.95896332352252,24,5.345004611545162
2017-02-23,16.72753736707898,12.930386013454893,14.632378966720026,24,3.7971513536240877
2017-02-24,19.033261447482687,13.322646077473962,16.16283453482171,24,5.710615370008725
2017-02-25,23.253040907118137,14.441264512803798,18.405739748919455,24,8.81177639431434
2017-02-26,24.453320651584193,12.678520372178866,18.773150239167403,24,11.774800279405326
2017-02-27,21.1804043240017,15.308989122178843,17.695199457804367,24,5.871415201822856
2017-02-28,21.23480021158855,13.179866536458348,17.195931752522807,24,8.0549336751302
2017-03-01,23.9741190592448,13.228454928927931,18.814706067685737,24,10.745664130316868
2017-03-02,24.224033270941845,15.15382283528652,18.70220670346863,24,9.070210435655325
2017-03-03,24.398143513997468,15.024207560221328,18.921553972032346,24,9.37393595377614
2017-03-04,24.422864108615443,14.159481811523449,18.925116560194237,24,10.263382297091994
2017-03-05,24.16182522243929,14.190728081597284,19.32126476146559,24,9.971097140842007
2017-03-06,24.84978705512151,14.60973748101128,19.497839878223573,24,10.24004957411023
2017-03-07,25.01167060004343,13.780100843641492,19.335986102068876,24,11.231569756401939
2017-03-08,25.25946146647135,11.77636684841582,18.99746144612631,24,13.48309461805553
2017-03-09,24.71624518500431,11.98822937011721,17.643676658912952,24,12.728015814887101
2017-03-10,20.51032138400609,10.01460842556429,14.861058878015598,24,10.4957129584418
2017-03-11,21.822675916883725,7.477258300781273,15.140057415432414,24,14.345417616102452
2017-03-12,24.603828260633748,10.025149875216982,18.33083698131421,24,14.578678385416765
2017-03-13,24.132415093315956,13.231867133246569,18.465374543931766,24,10.900547960069387
2017-03-14,24.401889038085983,13.324793497721371,19.225734809592932,24,11.077095540364612
2017-03-15,24.755100165473095,14.151904635959228,19.253661459463626,24,10.603195529513867
2017-03-16,25.40986701117623,13.994025675455704,19.47220807958534,24,11.415841335720527
2017-03-17,24.34838731553822,13.631917995876734,18.681921951859103,24,10.716469319661485
2017-03-18,27.132349650065123,13.563387722439243,20.636836680659556,24,13.56896192762588
2017-03-19,23.967549302842883,13.456625366210972,18.26745814570675,24,10.510923936631912
2017-03-20,23.578324381510413,11.681934950086829,17.362852817111563,24,11.896389431423584
2017-03-21,24.911850653754357,10.66640285915804,17.672678742585376,24,14.245447794596316
2017-03-22,25.338019137912283,10.636799452039952,18.368893503259734,24,14.701219685872331
2017-03-23,25.104274156358485,11.790074327257004,18.581288217615207,24,13.314199829101481
2017-03-24,24.72173055013019,12.895375908745676,18.818357086181646,24,11.826354641384514
2017-03-25,24.56433275010852,12.08459235297306,17.985647540622292,24,12.47974039713546
2017-03-26,21.20534634060334,13.812170749240464,16.535845339739776,24,7.393175591362878
2017-03-27,22.988676622178843,12.820823160807322,17.211236204924422,24,10.167853461371521
2017-03-28,26.746015421549487,11.361675686306455,19.609142684936536,24,15.384339735243032
2017-03-29,26.771356879340317,14.034894476996556,20.194371668497727,24,12.736462402343761
2017-03-30,26.12793545193142,13.206320190429665,19.5738925933838,24,12.921615261501756
2017-03-31,27.394902547200505,12.589123874240444,19.973764956439,24,14.805778672960061
2017-04-01,27.819110785590283,13.751904975043374,20.89410161618834,24,14.067205810546909
2017-04-02,25.21257527669269,14.462135823567737,19.704360594572858,24,10.750439453124953
2017-04-03,27.48616163465715,13.740764702690967,20.89161011024759,24,13.745396931966184
2017-04-04,25.042874484592005,13.849028184678843,19.948268240469485,24,11.193846299913162
2017-04-05,26.688613213433143,15.097530110677098,20.966603667647764,24,11.591083102756045
2017-04-06,25.08508911132816,14.181392076280416,19.252951685587576,24,10.903697035047744
2017-04-07,21.5090301513672,14.093958875868054,16.96600208988898,24,7.415071275499145
2017-04-08,21.92908494737412,13.243201022677964,17.032278936880623,24,8.685883924696155
2017-04-09,23.475937228732676,11.479879421657984,17.804396156028464,24,11.996057807074692
2017-04-10,23.6977508544922,14.032373385959204,18.09858377244739,24,9.665377468532995
2017-04-11,21.685706244574646,11.903512234157972,16.355040119312438,24,9.782194010416674
2017-04-12,21.55023532443579,11.619577365451448,15.94714752479838,24,9.930657958984341
2017-04-13,18.34356214735243,11.989973619249156,15.33003723709672,24,6.353588528103273
2017-04-14,20.794545491536496,10.895263671875,15.272054912425874,24,9.899281819661496
2017-04-15,21.438823106553855,7.250658501519069,14.094824854532897,24,14.188164605034785
2017-04-16,20.514857991536473,8.05218302408855,13.949480494746458,24,12.462674967447924
2017-04-17,20.755646430121544,6.665209282769126,13.578800399215147,24,14.090437147352418
2017-04-18,21.803686523437538,6.807417805989587,14.249106385972768,24,14.99626871744795
2017-04-19,21.674667697482676,7.48717888726128,14.061379665798624,24,14.187488810221396
2017-04-20,21.82746344672313,7.613279215494799,14.034478180496796,24,14.21418423122833
2017-04-21,21.090928819444457,8.271908230251768,14.49254499364784,24,12.81902058919269
2017-04-22,21.25640496148003,5.6699228922526,14.906120992589896,24,15.58648206922743
2017-04-23,19.89636942545576,7.480665079752612,13.99091378671153,24,12.415704345703148
2017-04-24,17.81292249891493,10.400048149956604,13.737351876718044,24,7.412874348958326
2017-04-25,17.295557657877623,9.662268744574646,13.147242906358521,24,7.633288913302977
2017-04-26,18.127500745985287,8.791343519422753,13.148473259254752,24,9.336157226562534
2017-04-27,18.686620754665796,8.289765082465294,13.599482402095104,24,10.396855672200502
2017-04-28,20.51495327419707,8.67402411566843,14.906104377464025,24,11.840929158528638
2017-04-29,20.100977579752623,8.725508965386325,14.384656510529707,24,11.375468614366298
2017-04-30,20.26570197211373,9.578602091471396,14.476333279079867,24,10.687099880642336
2017-05-01,19.584924316406273,8.71491292317711,14.260047432228395,24,10.870011393229163
2017-05-02,19.50925021701391,8.50739610460073,13.807730229695645,24,11.00185411241318
2017-05-03,21.154939778645826,8.405406697591161,14.602459660282852,24,12.749533081054665
2017-05-04,21.431968858506934,9.412051391601551,15.31313039991592,24,12.019917466905383
2017-05-05,21.461522081163196,10.622005886501768,15.883662866663053,24,10.839516194661428
2017-05-06,21.344869995117165,10.710957845052064,15.463361090200932,24,10.6339121500651
2017-05-07,22.159573025173643,11.396312798394147,16.232811638161003,24,10.763260226779495
2017-05-08,20.807338799370655,9.87561882866754,15.425490739610474,24,10.931719970703115
2017-05-09,20.02247382269968,8.885908677842906,14.681912627043559,24,11.136565144856775
2017-05-10,21.229219902886257,10.5190460205078,15.354646004570867,24,10.710173882378458
2017-05-11,21.00152655707467,8.67187771267362,14.851656355681255,24,12.32964884440105
2017-05-12,20.686443752712705,8.055596923828148,12.878112241956936,24,12.630846828884557
2017-05-13,9.684000651041686,5.331357489691868,7.465565603750733,24,4.3526431613498175
2017-05-14,11.343238661024316,2.252654012044274,7.314473710236736,24,9.090584648980041
2017-05-15,17.752976820204026,6.165821329752589,11.304816097683393,24,11.587155490451437
2017-05-16,18.214686075846373,4.947593858506934,10.817424844812479,24,13.267092217339439
2017-05-17,17.773963758680566,3.257973564995666,10.075611552485727,24,14.5159901936849
2017-05-18,18.54387546115447,5.006453450520837,11.897540579901822,24,13.537422010633634
2017-05-19,19.41222262912328,8.117743259006147,13.261530289826581,24,11.294479370117134
2017-05-20,20.499910481770826,7.475820244683177,13.852873286494505,24,13.024090237087648
2017-05-21,21.252226765950525,8.698675537109409,14.374877463446749,24,12.553551228841116
2017-05-22,20.64516465928824,7.850065104166674,12.998965100888858,24,12.795099555121567
2017-05-23,20.73478834364147,6.808399793836827,12.859999847412125,24,13.926388549804642
2017-05-24,20.237663777669297,4.234373304579037,11.803587171766507,24,16.00329047309026
2017-05-25,19.80824042426218,4.46894768608945,12.0208475607413,24,15.33929273817273
2017-05-26,21.230334133572057,6.296238878038196,13.029083181310591,24,14.934095255533862
2017-05-27,21.959752739800365,6.257136705186667,13.354194372671634,24,15.702616034613698
2017-05-28,16.85909288194449,3.603903876410584,10.023616592972376,24,13.255189005533907
2017-05-29,15.51415506998694,5.0266072591145985,9.509358229460553,24,10.487547810872341
2017-05-30,15.739603339301254,3.3273695203993157,9.158172875863547,24,12.412233818901939
