year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
1997,3,1997-03,16.53958162970872,10.090673658582887,25.611584811740443
1997,4,1997-04,12.781761409618241,1.7597198486328125,22.133569335937523
1997,5,1997-05,10.217350375267756,-2.0381005181206433,20.2985819498698
1997,6,1997-06,8.215163217238398,-1.6352656046549328,18.608805338541686
1997,7,1997-07,8.916169799385386,-1.7167813618977448,20.200031195746533
1997,8,1997-08,12.466761513622316,-0.4486904568142336,24.65200330946186
1997,9,1997-09,14.90972653094633,5.289758639865454,29.90276082356769
1997,10,1997-10,16.52891420161569,4.143144056532151,29.250214301215294
1997,11,1997-11,17.82139594184025,4.697878011067701,30.871372138129345
1997,12,1997-12,19.701944157043272,9.32924296061202,28.6919080946181
1998,1,1998-01,19.08259654028012,7.335913085937534,26.948224216037318
1998,2,1998-02,19.901527701483815,11.586832682291686,29.806614515516515
1998,3,1998-03,19.358601196635448,9.649310302734364,27.911678738064268
1998,4,1998-04,17.252785405759425,7.364617919921898,27.146704779730953
1998,5,1998-05,12.795516606357069,0.4411614312065808,25.44409891764326
1998,6,1998-06,11.072860057972093,-1.741197035047719,23.232741292317712
1998,7,1998-07,10.611456246415912,-1.7520239935980726,21.0771640353733
1998,8,1998-08,12.08956262959947,-1.7344147576226305,24.317402309841555
1998,9,1998-09,16.850951596483753,6.568056572808189,29.71251424153644
1998,10,1998-10,16.949524618078158,5.8680185953776345,28.626289621988974
1998,11,1998-11,17.88371593286962,7.243697781033006,30.07453647189675
1998,12,1998-12,17.810010169426903,6.1148030598958485,26.65253126356339
1999,1,1999-01,19.27641162758374,11.85634426540804,27.11591830783425
1999,2,1999-02,19.635776064635593,12.351973130967906,27.99827804565433
1999,3,1999-03,18.90496942207949,9.845789252387135,30.548799472384985
1999,4,1999-04,16.43128348362302,5.025245836046054,26.191025797526038
1999,5,1999-05,12.473740983094842,2.202321200900599,23.58990275065105
1999,6,1999-06,9.911772892327974,-0.3812540690103674,20.622152370876734
1999,7,1999-07,10.165707018725755,1.0792261759440294,19.662827724880685
1999,8,1999-08,12.299643972982551,0.32153184678821844,23.90673760308158
1999,9,1999-09,14.58950859729157,1.424166531032995,28.032428656684033
1999,10,1999-10,16.756769127429948,5.349091762966566,28.990896013047973
1999,11,1999-11,19.515298724704337,9.831253390841994,29.581148274739576
1999,12,1999-12,18.32967052573656,10.64685397677954,25.948816257052954
2000,1,2000-01,17.16666396310825,7.183013916015682,25.63069118923613
2000,2,2000-02,17.887680913113968,10.799459499782984,26.795208062065967
2000,3,2000-03,17.368836200764292,10.792466905381957,24.264356825086793
2000,4,2000-04,13.625561100053233,6.444885677761533,21.588507080078102
