year,month,pm25_mean,pm25_median,pm25_q25,pm25_q75,pm25_q10,pm25_q90,pm25_iqr,pm25_std,pm25_min,pm25_max,pm25_count
2022,6,43.4076321477969,32.03858853431449,20.50249764834051,56.56570521385727,14.089083875636385,90.6999554982891,36.06320756551676,32.322470354666606,5.146527546009757,186.15402443454232,2460.0
2022,7,46.113553136519045,36.52569651863429,23.264434225221354,61.059537392028375,16.03887683861908,90.66157750007383,37.795103166807024,31.3568656273302,4.586026549966085,213.13328291993318,2542.0
2022,8,30.852155979331428,23.92733409696855,16.579874977214086,36.89896070742275,11.986995488518696,61.31522399554203,20.319085730208666,21.83933367144575,3.0661383859226663,141.25593522224406,2542.0
2022,9,27.390771872373403,22.647522148243013,17.406869313473493,31.56895937823816,13.820162265869405,47.58316434888981,14.162090064764666,15.703653331804631,2.8076626664622713,108.17826607150822,2460.0
2022,10,27.42477365514449,23.493501093259265,17.962146505222055,32.75386515856947,13.717237287927185,48.14096346177184,14.791718653347413,14.397471075818116,4.128898932155888,98.81762034288279,2542.0
2022,11,17.892509744629557,15.042201706449987,10.92719683967949,20.779772432669795,8.066642085926045,32.14709202426801,9.852575592990304,10.881004574751133,3.2416358486386803,84.7206120642323,2460.0
2022,12,20.301843683083547,15.926517096595752,11.943700353520207,24.13277676839042,9.199889769653588,38.31116214697134,12.189076414870215,12.799357414074402,4.450529688372084,96.24820598638996,2542.0
2023,1,22.768546413368178,16.97601560179097,12.086822141445563,26.89308348663006,9.001830108674042,47.83507281904174,14.806261345184499,16.500782730952746,2.9286388869564917,110.19435675052591,2542.0
2023,2,22.32753526000284,17.45392541607771,11.550723266751106,27.678911163064868,8.123449468655508,44.72326686766337,16.12818789631376,15.740366805060479,3.0348206170316416,106.10265377408723,2296.0
2023,3,23.097186835603893,18.36800311849629,13.662338593789514,28.55048020222739,11.026721224993707,43.218837930680806,14.888141608437877,13.765077861652072,5.275162084927842,89.8501184565248,1148.0
2023,5,24.118635713422233,19.492888192473856,14.372733669887339,28.977556354448097,11.407110367400719,43.34875924882908,14.604822684560759,15.02480474759491,5.865922414471925,126.92129303104593,1476.0
2023,6,35.869309273938555,26.44787855388131,18.05108418295731,44.893557316072474,13.706761414766788,76.9635889241727,26.842473133115163,25.720289368569293,4.968200073562912,137.34769765960664,2453.0
